0.121000051,0.120000124,0.125,0.119000196,0.121999979,0.128000021,0.139999866,0.122999907,0.115999937,0.117000103,0.118999958,0.119999886,0.121000051,0.118000031,0.121999979,0.120000124,0.121999979,0.121999979,0.119999886,0.123000145,0.118000031,0.119999886,0.131999969,0.122999907,0.138000011,0.130000114,0.142000198,0.128999949,0.116999865,0.121999979,0.119999886,0.115999937,0.117000103,0.116999865,0.118000031,0.118000031,0.125,0.117999792,0.118000031,0.117000103,0.118000031,0.117000103,0.127000093,0.117000103,0.116999865,0.118999958,0.118999958,0.116999865,0.119000196,0.118999958,0.117000103,0.117000103,0.118999958,0.121000051,0.116999865,0.121000051,0.119999886,0.118000031,0.146000147,0.121000051,0.121000051,0.120000124,0.118999958,0.118000031,0.121000051,0.118000031,0.123000145,0.116999865,0.118000031,0.117000103,0.118999958,0.129000187,0.128000021,0.141000032,0.118000031,0.128000021,0.118999958,0.119999886,0.119999886,0.118000031,0.115999937,0.119000196,0.117000103,0.120000124,0.120000124,0.117000103,0.116000175,0.116000175,0.124000072,0.121999979,0.121000051,0.122999907,0.128000021,0.139999866,0.124000072,0.174000025,0.119999886,0.121999979,0.117999792,0.119000196
0.122070014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
