0.046999931,0.046999931,0.04700017,0.048000097,0.046000004,0.046000004,0.048000097,0.046999931,0.046999931,0.045000076,0.048000097,0.04700017,0.049000025,0.051000118,0.049999952,0.056999922,0.052000046,0.049999952,0.055999994,0.046999931,0.048000097,0.046000004,0.048000097,0.048000097,0.049000025,0.046999931,0.048000097,0.046000004,0.046000004,0.052000046,0.052999973,0.047999859,0.046000004,0.046000004,0.046000004,0.046999931,0.046000004,0.046999931,0.046999931,0.046000004,0.049999952,0.044999838,0.046000004,0.046000004,0.045000076,0.046000004,0.046000004,0.046000004,0.048000097,0.047999859,0.047999859,0.046999931,0.046999931,0.046000004,0.046000004,0.046999931,0.046999931,0.046000004,0.046000004,0.046000004,0.048000097,0.048000097,0.051000118,0.05099988,0.04700017,0.047999859,0.04700017,0.046999931,0.046999931,0.04700017,0.045000076,0.045000076,0.046000004,0.04700017,0.046999931,0.047999859,0.046000004,0.046999931,0.046000004,0.04700017,0.049000025,0.049999952,0.046999931,0.046999931,0.046000004,0.048000097,0.046000004,0.046000004,0.046000004,0.046000004,0.044999838,0.049000025,0.047999859,0.047999859,0.048000097,0.052000046,0.05099988,0.060000181,0.057999849,0.052000046
0.047840002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
