0.082000017,0.08100009,0.07799983,0.085000038,0.085999966,0.097999811,0.080000162,0.08100009,0.080999851,0.09100008,0.083000183,0.085000038,0.080999851,0.078000069,0.082000017,0.102999926,0.09100008,0.078000069,0.079999924,0.079999924,0.080999851,0.083999872,0.092999935,0.082000017,0.092000008,0.081999779,0.082000017,0.106999874,0.09100008,0.088999987,0.079999924,0.079999924,0.08100009,0.078000069,0.08100009,0.078999996,0.079999924,0.078000069,0.080999851,0.08100009,0.08100009,0.078999996,0.095999956,0.082999945,0.08100009,0.080999851,0.103999853,0.078999996,0.082000017,0.078999996,0.08100009,0.08100009,0.081999779,0.084000111,0.082999945,0.088000059,0.085999966,0.081999779,0.082000017,0.097000122,0.080999851,0.078999996,0.078999996,0.078000069,0.079999924,0.08100009,0.078999996,0.078999996,0.078999996,0.079999924,0.079999924,0.078000069,0.078000069,0.080000162,0.079999924,0.082000017,0.078000069,0.07799983,0.078999996,0.078999996,0.08100009,0.082999945,0.078999996,0.08100009,0.082000017,0.078000069,0.082000017,0.082000017,0.078999996,0.084000111,0.082000017,0.078999996,0.07799983,0.078999996,0.082000017,0.078000069,0.078000069,0.078999996,0.078999996,0.079999924
0.082489994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
