2.196000099,2.184999943,2.197000027,2.170000076,2.208999872,2.200999975,2.193000078,2.16899991,2.171000004,2.395999908,2.217999935,2.213000059,2.204999924,2.200999975,2.201999903,2.213000059,2.171000004,2.207000017,2.203999996,2.184999943,2.194000006,2.171000004,2.210000038,2.207000017,2.211999893,2.188999891,2.204999924,2.207999945,2.193000078,2.186000109,2.232999802,2.217000008,2.220999956,2.208000183,2.197000027,2.210000038,2.208999872,2.198999882,2.180000067,2.200000048,2.207000017,2.190999985,2.187000036,2.191999912,2.183000088,2.186000109,2.195000172,2.18599987,2.234999895,2.211999893,2.207000017,2.211999893,2.194000006,2.190999985,2.215000153,2.210000038,2.182999849,2.20600009,2.208999872,2.217999935,2.212999821,2.18900013,2.204999924,2.210999966,2.210999966,2.210999966,2.207000017,2.210999966,2.191999912,2.202000141,2.200000048,2.213000059,2.207000017,2.210000038,2.265000105,2.190999985,2.204999924,2.188999891,2.190999985,2.188999891,2.18900013,2.200999975,2.207000017,2.218000174,2.207999945,2.20299983,2.215000153,2.203000069,2.180999994,2.192000151,2.226999998,2.210999966,2.210000038,2.265000105,2.308000088,2.207000017,2.230999947,2.213999987,2.199999809,2.205999851
2.205819993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
