1.735000134,1.863999844,1.707999945,1.671999931,1.68599987,1.69900012,1.680999994,1.720000029,1.720999956,1.684999943,1.687999964,1.696999788,1.694999933,1.698999882,1.704999924,1.70299983,1.705999851,1.688000202,1.707999945,1.692000151,1.726000071,1.736000061,1.707999945,1.705000162,1.710999966,1.712999821,1.690999985,1.708999872,1.703999996,1.707999945,1.741999865,1.715999842,1.693000078,1.695000172,1.697000027,1.691999912,1.709000111,1.710999966,1.736000061,1.701999903,1.702000141,1.700000048,1.715000153,1.696000099,1.691999912,1.695999861,1.713999987,1.701999903,1.693000078,1.693000078,1.711999893,1.70299983,1.703999996,1.705000162,1.70600009,1.709000111,1.687999964,1.69900012,1.700999975,1.712000132,1.690000057,1.712000132,1.707999945,1.693000078,1.687999964,1.69900012,1.722999811,1.700000048,1.700000048,1.703999996,1.708999872,1.70600009,1.703999996,1.693000078,1.70299983,1.713999987,1.70600009,1.700999975,1.712000132,1.710999966,1.700000048,1.701000214,1.708999872,1.712000132,1.690000057,1.708000183,1.762000084,1.683000088,1.684000015,1.687999964,1.703999996,1.695999861,1.692000151,1.686000109,1.680999994,1.705999851,1.720999956,1.700000048,1.684000015,1.697999954
1.704790003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
