0.596999884,0.657999992,0.621000051,0.58100009,0.590999842,0.57799983,0.583999872,0.588000059,0.572000027,0.575999975,0.575000048,0.575000048,0.575999975,0.575000048,0.576999903,0.569999933,0.570999861,0.569000006,0.575000048,0.578999996,0.578999996,0.58100009,0.582000017,0.583000183,0.577000141,0.575999975,0.579999924,0.579999924,0.578999996,0.582000017,0.575999975,0.578999996,0.582000017,0.577000141,0.576999903,0.575999975,0.57400012,0.579999924,0.578000069,0.569999933,0.569999933,0.58100009,0.572999954,0.580000162,0.579999924,0.58100009,0.576999903,0.579999924,0.579999924,0.578000069,0.580999851,0.578999996,0.580000162,0.582999945,0.580000162,0.572999954,0.572000027,0.569000006,0.56799984,0.569000006,0.575999975,0.579999924,0.570000172,0.575999975,0.576999903,0.579999924,0.579999924,0.575000048,0.575999975,0.578000069,0.572999954,0.56799984,0.569000006,0.575999975,0.579999924,0.578000069,0.574999809,0.575999975,0.596999884,0.578999996,0.648999929,0.59800005,0.588000059,0.585999966,0.59100008,0.590000153,0.58100009,0.592000008,0.578999996,0.580999851,0.576999903,0.590999842,0.582000017,0.582000017,0.575999975,0.572999954,0.595000029,0.58100009,0.584000111,0.595000029
0.580999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
